colum_000011_6,0.48756087,30.14525,79.87946,0.0,0.2320708,0.07419061,0.07708178,-0.0030324063,-0.0016255681,0.00057543494,0.2194188,0.079693146,-0.0031441327,-0.00056988746,0.0028660027,0.25930518,-0.00042047448,-0.0015662091,0.0017273449,0.15000342,0.0010141585,-0.0013982003,0.16069748,-0.0009530465,0.16459863,110
colum_000012_1,0.53924835,48.32873,37.18678,0.0,0.23765163,0.077886134,0.10311899,-0.0031424824,-0.0034198673,-0.0006189517,0.2556671,0.09972374,-0.003948571,-0.0008731717,-0.00012025757,0.42459273,-0.001447899,-0.0078084255,0.00062463677,0.14768445,-0.0006681978,-0.0020340348,0.21494502,-0.0024500515,0.20969266,110
colum_000012_6,0.53924835,37.18678,48.32873,0.0,0.2556671,0.077886134,0.09972374,-0.003948571,-0.00012025757,-0.0008731717,0.23765163,0.10311899,-0.0031424824,-0.0006189517,-0.0034198673,0.42459273,-0.001447899,0.00062463677,-0.0078084255,0.14768445,-0.0020340348,-0.0006681978,0.20969266,-0.0024500515,0.21494502,110
colum_000013_1,0.6078569,40.83488,17.079731,0.0,0.22123438,0.10014621,0.11342546,0.0008295685,-0.0009979451,7.3753756e-05,0.46571168,0.1544646,0.0013417045,-0.00022040936,-0.0010820542,0.54739785,-9.484712e-05,-0.0035619696,-0.0015804429,0.17987832,-0.00036753184,-0.0005696274,0.21414062,0.00019835022,0.32736507,110
colum_000013_6,0.6078569,17.079731,40.83488,0.0,0.46571168,0.10014621,0.1544646,0.0013417045,-0.0010820542,-0.00022040936,0.22123438,0.11342546,0.0008295685,7.3753756e-05,-0.0009979451,0.54739785,-9.484712e-05,-0.0015804429,-0.0035619696,0.17987832,-0.0005696274,-0.00036753184,0.32736507,0.00019835022,0.21414062,110
colum_000014_1,0.8764413,81.15019,52.139,0.0,0.9775077,0.38448972,0.38701206,-0.0021328025,0.00049580674,0.00049631787,0.984987,0.38803774,-0.0017075762,3.5053443e-05,0.00074838527,0.99467677,-0.0008336683,3.0107794e-05,0.0015080959,0.5912328,0.0005916747,4.4775084e-06,0.5956744,-0.00079424196,0.5969452,110
colum_000014_6,0.8764413,52.139,81.15019,0.0,0.984987,0.38448972,0.38803774,-0.0017075762,0.00074838527,3.5053443e-05,0.9775077,0.38701206,-0.0021328025,0.00049631787,0.00049580674,0.99467677,-0.0008336683,0.0015080959,3.0107794e-05,0.5912328,4.4775084e-06,0.0005916747,0.5969452,-0.00079424196,0.5956744,110
colum_000015_1,0.8875262,60.62447,28.662466,0.0,0.9620066,0.38800228,0.3968903,0.00020836326,-0.00076348736,0.00035509755,1.0123836,0.40604195,0.0004839599,-0.00016007727,0.0012440144,1.0547839,3.51793e-05,-0.00044882562,0.0011828034,0.59108627,0.0003802927,-0.00010580859,0.6069802,-1.40889315e-05,0.61916447,110
colum_000015_6,0.8875262,28.662466,60.62447,0.0,1.0123836,0.38800228,0.40604195,0.0004839599,0.0012440144,-0.00016007727,0.9620066,0.3968903,0.00020836326,0.00035509755,-0.00076348736,1.0547839,3.51793e-05,0.0011828034,-0.00044882562,0.59108627,-0.00010580859,0.0003802927,0.61916447,-1.40889315e-05,0.6069802,110
colum_000016_1,0.7025044,89.34614,51.18914,0.0,0.58056647,0.20446928,0.20334795,0.00038921207,0.00089979905,0.001504234,0.5931627,0.2051474,0.0019692893,-0.00051462,0.004048504,0.57891965,0.00060996454,0.0012844839,0.0015009888,0.3733767,0.0025354498,-0.00050386,0.37049946,0.00083251833,0.37447307,110
colum_000016_6,0.7025044,51.18914,89.34614,0.0,0.5931627,0.20446928,0.2051474,0.0019692893,0.004048504,-0.00051462,0.58056647,0.20334795,0.00038921207,0.001504234,0.00089979905,0.57891965,0.00060996454,0.0015009888,0.0012844839,0.3733767,-0.00050386,0.0025354498,0.37447307,0.00083251833,0.37049946,110
colum_000017_1,0.8269716,44.405643,41.983532,0.0,0.80486435,0.30213562,0.32488456,-0.00054933457,0.0025481351,0.00033388732,0.81386405,0.32668316,-0.0020408507,0.00023790653,0.0013887169,0.9408526,-0.0008209034,0.0037336275,0.002055418,0.48710904,0.00043769338,0.00020715238,0.53280056,-0.0010364287,0.53551567,110
colum_000017_6,0.8269716,41.983532,44.405643,0.0,0.81386405,0.30213562,0.32668316,-0.0020408507,0.0013887169,0.00023790653,0.80486435,0.32488456,-0.00054933457,0.00033388732,0.0025481351,0.9408526,-0.0008209034,0.002055418,0.0037336275,0.48710904,0.00020715238,0.00043769338,0.53551567,-0.0010364287,0.53280056,110
colum_000018_1,0.79843515,86.863335,86.40208,0.0,0.7919631,0.2933065,0.29515597,-0.002769471,0.0011345047,-0.00012303297,0.784123,0.29381627,-0.0024862918,-0.000125932,-0.00089715264,0.7974374,-0.0011555672,0.0016851395,-0.0001385857,0.4897583,4.1821193e-05,-0.00016422808,0.49319333,-0.0015957392,0.4908749,110
colum_000018_6,0.79843515,86.40208,86.863335,0.0,0.784123,0.2933065,0.29381627,-0.0024862918,-0.00089715264,-0.000125932,0.7919631,0.29515597,-0.002769471,-0.00012303297,0.0011345047,0.7974374,-0.0011555672,-0.0001385857,0.0016851395,0.4897583,-0.00016422808,4.1821193e-05,0.4908749,-0.0015957392,0.49319333,110
